totalnumber,identifier,rssi,snr,biterrors
0,00110_000t,-32,8,0
1,00110_001t,-32,8,0
2,00310_000t,-33,6,0
3,00310_001t,-32,7,0
4,01110_000t,-31,7,0
5,01110_001t,-32,7,0
6,01310_000t,-28,7,0
7,01310_001t,-28,7,0
